timestamp_s,latitude_deg,longitude_deg,altitude_m,speed_m_per_s
1735734456.7,37.3768109,-121.9425556,10.32,30
1735734456.8,37.3768046,-121.9425227,10.3,30
1735734456.9,37.3767983,-121.9424898,10.28,30
1735734457.0,37.376792,-121.9424568,10.26,30
1735734457.1,37.3767856,-121.9424239,10.23,30
1735734457.2,37.3767793,-121.942391,10.21,30
1735734457.3,37.376773,-121.942358,10.19,30
1735734457.4,37.3767667,-121.9423251,10.17,30
1735734457.5,37.3767604,-121.9422922,10.14,30
1735734457.6,37.376754,-121.9422592,10.12,30
1735734457.7,37.3767477,-121.9422263,10.1,30
1735734457.8,37.3767414,-121.9421934,10.08,30
1735734457.9,37.3767351,-121.9421604,10.05,30
1735734458.0,37.3767287,-121.9421275,10.03,30
1735734458.1,37.3767224,-121.9420946,10.01,30
1735734458.2,37.3767161,-121.9420616,9.97,30
1735734458.3,37.3767098,-121.9420286,9.92,30
1735734458.4,37.3767036,-121.9419957,9.87,30
1735734458.5,37.3766973,-121.9419627,9.82,30
1735734458.6,37.3766911,-121.9419298,9.78,30
1735734458.7,37.3766848,-121.9418968,9.73,30
1735734458.8,37.3766785,-121.9418639,9.68,30
1735734458.9,37.3766723,-121.9418309,9.63,30
1735734459.0,37.376666,-121.941798,9.58,30
1735734459.1,37.3766598,-121.941765,9.53,30
1735734459.2,37.3766535,-121.9417321,9.48,30
1735734459.3,37.3766473,-121.9416991,9.44,30
1735734459.4,37.376641,-121.9416662,9.39,30
1735734459.5,37.3766347,-121.9416332,9.34,30
1735734459.6,37.3766285,-121.9416003,9.29,30
1735734459.7,37.3766222,-121.9415673,9.24,30
1735734459.8,37.376616,-121.9415344,9.19,30
1735734459.9,37.3766097,-121.9415014,9.14,30
1735734460.0,37.3766034,-121.9414685,9.1,30
1735734460.1,37.3765972,-121.9414355,9.05,30
1735734460.2,37.3765909,-121.9414026,9.0,30
1735734460.3,37.3765845,-121.9413697,9.0,30
1735734460.4,37.3765781,-121.9413368,9.0,30
1735734460.5,37.3765717,-121.9413039,9.0,30
1735734460.6,37.3765653,-121.941271,9.0,30
1735734460.7,37.3765589,-121.9412381,9.0,30
1735734460.8,37.3765525,-121.9412052,9.0,30
1735734460.9,37.376546,-121.9411723,9.0,30
1735734461.0,37.3765396,-121.9411394,9.0,30
1735734461.1,37.3765332,-121.9411064,9.0,30
1735734461.2,37.3765268,-121.9410735,9.0,30
1735734461.3,37.3765204,-121.9410406,9.0,30
1735734461.4,37.376514,-121.9410077,9.0,30
1735734461.5,37.3765076,-121.9409748,9.0,30
1735734461.6,37.3765012,-121.9409419,9.0,30
1735734461.7,37.3764948,-121.940909,9.0,30
1735734461.8,37.3764884,-121.9408761,9.0,30
1735734461.9,37.376482,-121.9408432,9.0,30
1735734462.0,37.3764756,-121.9408103,9.0,30
1735734462.1,37.3764691,-121.9407774,9.0,30
1735734462.2,37.3764627,-121.9407445,9.0,30
1735734462.3,37.3764563,-121.9407116,9.0,30
1735734462.4,37.3764499,-121.9406787,9.0,30
1735734462.5,37.3764435,-121.9406458,9.0,30
1735734462.6,37.3764371,-121.9406129,9.0,30
1735734462.7,37.3764307,-121.94058,9.0,30
1735734462.8,37.3764243,-121.9405471,9.0,30
1735734462.9,37.3764179,-121.9405141,9.0,30
1735734463.0,37.3764115,-121.9404812,9.0,30
1735734463.1,37.3764051,-121.9404483,9.0,30
1735734463.2,37.3763987,-121.9404154,9.0,30
1735734463.3,37.3763922,-121.9403825,9.0,30
1735734463.4,37.3763858,-121.9403496,9.0,30
1735734463.5,37.3763794,-121.9403167,9.0,30
1735734463.6,37.376373,-121.9402838,9.0,30
1735734463.7,37.3763666,-121.9402509,9.0,30
1735734463.8,37.3763602,-121.940218,9.0,30
1735734463.9,37.3763538,-121.9401851,9.0,30
1735734464.0,37.3763474,-121.9401522,9.05,30
1735734464.1,37.376341,-121.9401193,9.11,30
1735734464.2,37.3763346,-121.9400864,9.17,30
1735734464.3,37.3763282,-121.9400535,9.22,30
1735734464.4,37.3763218,-121.9400206,9.28,30
1735734464.5,37.3763154,-121.9399877,9.34,30
1735734464.6,37.376309,-121.9399548,9.4,30
1735734464.7,37.3763026,-121.9399219,9.46,30
1735734464.8,37.3762961,-121.939889,9.52,30
1735734464.9,37.3762897,-121.939856,9.57,30
1735734465.0,37.3762833,-121.9398231,9.63,30
1735734465.1,37.3762769,-121.9397902,9.69,30
1735734465.2,37.3762705,-121.9397573,9.75,30
1735734465.3,37.3762641,-121.9397244,9.81,30
1735734465.4,37.3762577,-121.9396915,9.87,30
1735734465.5,37.3762513,-121.9396586,9.92,30
1735734465.6,37.3762449,-121.9396257,9.98,30
1735734465.7,37.3762385,-121.9395928,10.04,30
1735734465.8,37.3762321,-121.9395599,10.1,30
1735734465.9,37.3762257,-121.939527,10.16,30
1735734466.0,37.3762193,-121.9394941,10.22,30
1735734466.1,37.3762129,-121.9394612,10.27,30
1735734466.2,37.3762065,-121.9394283,10.33,30
1735734466.3,37.3762,-121.9393954,10.39,30
1735734466.4,37.3761936,-121.9393625,10.45,30
1735734466.5,37.3761872,-121.9393296,10.51,30
1735734466.6,37.3761808,-121.9392966,10.57,30
1735734466.7,37.3761744,-121.9392637,10.62,30
1735734466.8,37.376168,-121.9392308,10.68,30
1735734466.9,37.3761616,-121.9391979,10.74,30
1735734467.0,37.3761552,-121.939165,10.8,30
1735734467.1,37.3761488,-121.9391321,10.86,30
1735734467.2,37.3761424,-121.9390992,10.91,30
1735734467.3,37.376136,-121.9390663,10.97,30
1735734467.4,37.3761295,-121.9390334,11.0,30
1735734467.5,37.3761229,-121.9390005,11.01,30
1735734467.6,37.3761164,-121.9389677,11.02,30
1735734467.7,37.3761098,-121.9389348,11.03,30
1735734467.8,37.3761032,-121.938902,11.04,30
1735734467.9,37.3760967,-121.9388691,11.05,30
1735734468.0,37.3760901,-121.9388363,11.06,30
1735734468.1,37.3760835,-121.9388034,11.07,30
1735734468.2,37.376077,-121.9387706,11.07,30
1735734468.3,37.3760704,-121.9387377,11.08,30
1735734468.4,37.3760638,-121.9387048,11.09,30
1735734468.5,37.3760573,-121.938672,11.1,30
1735734468.6,37.3760507,-121.9386391,11.11,30
1735734468.7,37.3760441,-121.9386063,11.12,30
1735734468.8,37.3760376,-121.9385734,11.13,30
1735734468.9,37.376031,-121.9385406,11.14,30
1735734469.0,37.3760244,-121.9385077,11.15,30
1735734469.1,37.3760179,-121.9384748,11.16,30
1735734469.2,37.3760113,-121.938442,11.17,30
1735734469.3,37.3760047,-121.9384091,11.18,30
1735734469.4,37.3759981,-121.9383763,11.19,30
1735734469.5,37.3759916,-121.9383434,11.2,30
1735734469.6,37.375985,-121.9383106,11.21,30
1735734469.7,37.3759784,-121.9382777,11.22,30
1735734469.8,37.3759719,-121.9382449,11.22,30
1735734469.9,37.3759653,-121.938212,11.23,30
1735734470.0,37.3759587,-121.9381791,11.24,30
1735734470.1,37.3759522,-121.9381463,11.25,30
1735734470.2,37.3759456,-121.9381134,11.26,30
1735734470.3,37.375939,-121.9380806,11.27,30
1735734470.4,37.3759325,-121.9380477,11.28,30
1735734470.5,37.3759259,-121.9380149,11.29,30
1735734470.6,37.3759193,-121.937982,11.3,30
1735734470.7,37.3759128,-121.9379492,11.31,30
1735734470.8,37.3759062,-121.9379163,11.32,30
1735734470.9,37.3758996,-121.9378834,11.33,30
1735734471.0,37.3758931,-121.9378506,11.34,30
1735734471.1,37.3758865,-121.9378177,11.35,30
1735734471.2,37.3758799,-121.9377849,11.36,30
1735734471.3,37.3758734,-121.937752,11.37,30
1735734471.4,37.3758668,-121.9377192,11.37,30
1735734471.5,37.3758602,-121.9376863,11.38,30
1735734471.6,37.3758537,-121.9376535,11.39,30
1735734471.7,37.3758471,-121.9376206,11.4,30
1735734471.8,37.3758405,-121.9375877,11.41,30
1735734471.9,37.375834,-121.9375549,11.42,30
1735734472.0,37.3758274,-121.937522,11.43,30
1735734472.1,37.3758208,-121.9374892,11.44,30
1735734472.2,37.3758143,-121.9374563,11.45,30
1735734472.3,37.3758077,-121.9374235,11.46,30
1735734472.4,37.3758011,-121.9373906,11.47,30
1735734472.5,37.3757946,-121.9373577,11.48,30
1735734472.6,37.375788,-121.9373249,11.49,30
1735734472.7,37.3757814,-121.937292,11.5,30
1735734472.8,37.3757748,-121.9372592,11.51,30
1735734472.9,37.3757683,-121.9372263,11.51,30
1735734473.0,37.3757617,-121.9371935,11.52,30
1735734473.1,37.3757551,-121.9371606,11.53,30
1735734473.2,37.3757486,-121.9371278,11.54,30
1735734473.3,37.375742,-121.9370949,11.55,30
1735734473.4,37.3757354,-121.937062,11.56,30
1735734473.5,37.3757289,-121.9370292,11.57,30
1735734473.6,37.3757223,-121.9369963,11.58,30
1735734473.7,37.3757157,-121.9369635,11.59,30
1735734473.8,37.3757092,-121.9369306,11.6,30
1735734473.9,37.3757026,-121.9368978,11.61,30
1735734474.0,37.375696,-121.9368649,11.62,30
1735734474.1,37.3756895,-121.9368321,11.63,30
1735734474.2,37.3756829,-121.9367992,11.64,30
1735734474.3,37.3756763,-121.9367663,11.65,30
1735734474.4,37.3756698,-121.9367335,11.66,30
1735734474.5,37.3756632,-121.9367006,11.66,30
1735734474.6,37.3756566,-121.9366678,11.67,30
1735734474.7,37.3756501,-121.9366349,11.68,30
1735734474.8,37.3756435,-121.9366021,11.69,30
1735734474.9,37.3756369,-121.9365692,11.7,30
1735734475.0,37.3756304,-121.9365364,11.71,30
1735734475.1,37.3756238,-121.9365035,11.72,30
1735734475.2,37.3756172,-121.9364706,11.73,30
1735734475.3,37.3756107,-121.9364378,11.74,30
1735734475.4,37.3756041,-121.9364049,11.75,30
1735734475.5,37.3755975,-121.9363721,11.76,30
1735734475.6,37.375591,-121.9363392,11.77,30
1735734475.7,37.3755844,-121.9363064,11.78,30
1735734475.8,37.3755778,-121.9362735,11.79,30
1735734475.9,37.3755713,-121.9362406,11.8,30
1735734476.0,37.3755647,-121.9362078,11.81,30
1735734476.1,37.3755581,-121.9361749,11.81,30
1735734476.2,37.3755515,-121.9361421,11.82,30
1735734476.3,37.375545,-121.9361092,11.83,30
1735734476.4,37.3755384,-121.9360764,11.84,30
1735734476.5,37.3755318,-121.9360435,11.85,30
1735734476.6,37.3755253,-121.9360107,11.86,30
1735734476.7,37.3755187,-121.9359778,11.87,30
1735734476.8,37.3755121,-121.9359449,11.88,30
1735734476.9,37.3755056,-121.9359121,11.89,30
1735734477.0,37.375499,-121.9358792,11.9,30
1735734477.1,37.3754924,-121.9358464,11.91,30
1735734477.2,37.3754859,-121.9358135,11.92,30
1735734477.3,37.3754793,-121.9357807,11.93,30
1735734477.4,37.3754727,-121.9357478,11.94,30
1735734477.5,37.3754662,-121.935715,11.95,30
1735734477.6,37.3754596,-121.9356821,11.95,30
1735734477.7,37.375453,-121.9356492,11.96,30
1735734477.8,37.3754465,-121.9356164,11.97,30
1735734477.9,37.3754399,-121.9355835,11.98,30
1735734478.0,37.3754333,-121.9355507,11.99,30
1735734478.1,37.3754267,-121.9355178,12.01,30
1735734478.2,37.3754199,-121.935485,12.08,30
1735734478.3,37.3754132,-121.9354522,12.14,30
1735734478.4,37.3754064,-121.9354194,12.21,30
1735734478.5,37.3753996,-121.9353866,12.27,30
1735734478.6,37.3753929,-121.9353538,12.34,30
1735734478.7,37.3753861,-121.9353211,12.41,30
1735734478.8,37.3753793,-121.9352883,12.47,30
1735734478.9,37.3753725,-121.9352555,12.54,30
1735734479.0,37.3753658,-121.9352227,12.61,30
1735734479.1,37.375359,-121.9351899,12.67,30
1735734479.2,37.3753522,-121.9351571,12.74,30
1735734479.3,37.3753455,-121.9351243,12.8,30
1735734479.4,37.3753387,-121.9350915,12.87,30
1735734479.5,37.3753319,-121.9350587,12.94,30
1735734479.6,37.3753252,-121.9350259,13.0,30
1735734479.7,37.3753184,-121.9349931,13.07,30
1735734479.8,37.3753116,-121.9349603,13.13,30
1735734479.9,37.3753049,-121.9349276,13.2,30
1735734480.0,37.3752981,-121.9348948,13.27,30
1735734480.1,37.3752913,-121.934862,13.33,30
1735734480.2,37.3752846,-121.9348292,13.4,30
1735734480.3,37.3752778,-121.9347964,13.46,30
1735734480.4,37.375271,-121.9347636,13.53,30
1735734480.5,37.3752642,-121.9347308,13.6,30
1735734480.6,37.3752575,-121.934698,13.66,30
1735734480.7,37.3752507,-121.9346652,13.73,30
1735734480.8,37.3752439,-121.9346324,13.8,30
1735734480.9,37.3752372,-121.9345996,13.86,30
1735734481.0,37.3752304,-121.9345668,13.93,30
1735734481.1,37.3752236,-121.9345341,13.99,30
1735734481.2,37.3752168,-121.9345013,13.95,30
1735734481.3,37.37521,-121.9344685,13.9,30
1735734481.4,37.3752032,-121.9344357,13.85,30
1735734481.5,37.3751964,-121.9344029,13.8,30
1735734481.6,37.3751896,-121.9343702,13.74,30
1735734481.7,37.3751828,-121.9343374,13.69,30
1735734481.8,37.3751761,-121.9343046,13.64,30
1735734481.9,37.3751693,-121.9342718,13.59,30
1735734482.0,37.3751625,-121.934239,13.54,30
1735734482.1,37.3751557,-121.9342062,13.49,30
1735734482.2,37.3751489,-121.9341735,13.44,30
1735734482.3,37.3751421,-121.9341407,13.39,30
1735734482.4,37.3751353,-121.9341079,13.33,30
1735734482.5,37.3751285,-121.9340751,13.28,30
1735734482.6,37.3751217,-121.9340423,13.23,30
1735734482.7,37.3751149,-121.9340095,13.18,30
1735734482.8,37.3751081,-121.9339768,13.13,30
1735734482.9,37.3751014,-121.933944,13.08,30
1735734483.0,37.3750946,-121.9339112,13.03,30
1735734483.1,37.3750874,-121.9338785,12.98,30
1735734483.2,37.3750798,-121.933846,12.93,30
1735734483.3,37.3750722,-121.9338135,12.88,30
1735734483.4,37.3750646,-121.933781,12.83,30
1735734483.5,37.3750569,-121.9337485,12.78,30
1735734483.6,37.3750493,-121.933716,12.74,30
1735734483.7,37.3750417,-121.9336835,12.69,30
1735734483.8,37.3750341,-121.933651,12.64,30
1735734483.9,37.3750265,-121.9336185,12.59,30
1735734484.0,37.3750189,-121.933586,12.54,30
1735734484.1,37.3750113,-121.9335535,12.49,30
1735734484.2,37.3750036,-121.933521,12.44,30
1735734484.3,37.374996,-121.9334885,12.39,30
1735734484.4,37.3749884,-121.933456,12.34,30
1735734484.5,37.3749808,-121.9334235,12.29,30
1735734484.6,37.3749732,-121.933391,12.25,30
1735734484.7,37.3749656,-121.9333585,12.2,30
1735734484.8,37.374958,-121.933326,12.15,30
1735734484.9,37.3749503,-121.9332935,12.1,30
1735734485.0,37.3749427,-121.933261,12.05,30
1735734485.1,37.3749351,-121.9332285,12.0,30
1735734485.2,37.3749269,-121.9331963,12.0,30
1735734485.3,37.3749187,-121.933164,12.0,30
1735734485.4,37.3749104,-121.9331318,12.0,30
1735734485.5,37.3749022,-121.9330995,12.0,30
1735734485.6,37.374894,-121.9330672,12.0,30
1735734485.7,37.3748858,-121.933035,12.0,30
1735734485.8,37.3748775,-121.9330027,12.0,30
1735734485.9,37.3748693,-121.9329705,12.0,30
1735734486.0,37.3748611,-121.9329382,12.0,30
1735734486.1,37.3748528,-121.9329059,12.0,30
1735734486.2,37.3748446,-121.9328737,12.0,30
1735734486.3,37.3748364,-121.9328414,12.0,30
1735734486.4,37.3748282,-121.9328091,12.0,30
1735734486.5,37.3748199,-121.9327769,12.0,30
1735734486.6,37.3748117,-121.9327446,12.0,30
1735734486.7,37.3748035,-121.9327124,12.0,30
1735734486.8,37.3747952,-121.9326801,12.0,30
1735734486.9,37.374787,-121.9326478,12.0,30
1735734487.0,37.3747793,-121.9326154,12.02,30
1735734487.1,37.3747719,-121.9325828,12.06,30
1735734487.2,37.3747645,-121.9325502,12.09,30
1735734487.3,37.3747572,-121.9325176,12.13,30
1735734487.4,37.3747498,-121.9324851,12.16,30
1735734487.5,37.3747424,-121.9324525,12.2,30
1735734487.6,37.374735,-121.9324199,12.24,30
1735734487.7,37.3747276,-121.9323873,12.27,30
1735734487.8,37.3747203,-121.9323547,12.31,30
1735734487.9,37.3747129,-121.9323221,12.34,30
1735734488.0,37.3747055,-121.9322896,12.38,30
1735734488.1,37.3746981,-121.932257,12.42,30
1735734488.2,37.3746907,-121.9322244,12.45,30
1735734488.3,37.3746834,-121.9321918,12.49,30
1735734488.4,37.374676,-121.9321592,12.53,30
1735734488.5,37.3746686,-121.9321266,12.56,30
1735734488.6,37.3746612,-121.9320941,12.6,30
1735734488.7,37.3746538,-121.9320615,12.63,30
1735734488.8,37.3746465,-121.9320289,12.67,30
1735734488.9,37.3746391,-121.9319963,12.71,30
1735734489.0,37.3746317,-121.9319637,12.74,30
1735734489.1,37.3746243,-121.9319311,12.78,30
1735734489.2,37.3746169,-121.9318986,12.81,30
1735734489.3,37.3746096,-121.931866,12.85,30
1735734489.4,37.3746022,-121.9318334,12.89,30
1735734489.5,37.3745948,-121.9318008,12.92,30
1735734489.6,37.3745874,-121.9317682,12.96,30
1735734489.7,37.3745801,-121.9317356,12.99,30
1735734489.8,37.3745723,-121.9317032,13.0,30
1735734489.9,37.3745645,-121.9316708,13.0,30
1735734490.0,37.3745566,-121.9316384,13.0,30
1735734490.1,37.3745488,-121.9316059,13.0,30
1735734490.2,37.374541,-121.9315735,13.0,30
1735734490.3,37.3745332,-121.9315411,13.0,30
1735734490.4,37.3745253,-121.9315087,13.0,30
1735734490.5,37.3745175,-121.9314763,13.0,30
1735734490.6,37.3745097,-121.9314438,13.0,30
1735734490.7,37.3745019,-121.9314114,13.0,30
1735734490.8,37.374494,-121.931379,13.0,30
1735734490.9,37.3744862,-121.9313466,13.0,30
1735734491.0,37.3744784,-121.9313142,13.0,30
1735734491.1,37.3744705,-121.9312818,13.0,30
1735734491.2,37.3744627,-121.9312493,13.0,30
1735734491.3,37.3744549,-121.9312169,13.0,30
1735734491.4,37.3744471,-121.9311845,13.0,30
1735734491.5,37.3744392,-121.9311521,13.0,30
1735734491.6,37.3744314,-121.9311197,13.0,30
1735734491.7,37.3744236,-121.9310872,13.0,30
1735734491.8,37.3744158,-121.9310548,13.0,30
1735734491.9,37.3744079,-121.9310224,13.0,30
1735734492.0,37.3744001,-121.93099,13.0,30
1735734492.1,37.3743923,-121.9309576,13.01,30
1735734492.2,37.3743845,-121.9309252,13.03,30
1735734492.3,37.3743767,-121.9308927,13.06,30
1735734492.4,37.3743689,-121.9308603,13.08,30
1735734492.5,37.3743611,-121.9308279,13.1,30
1735734492.6,37.3743533,-121.9307954,13.13,30
1735734492.7,37.3743456,-121.930763,13.15,30
1735734492.8,37.3743378,-121.9307306,13.17,30
1735734492.9,37.37433,-121.9306981,13.2,30
1735734493.0,37.3743222,-121.9306657,13.22,30
1735734493.1,37.3743144,-121.9306333,13.25,30
1735734493.2,37.3743066,-121.9306008,13.27,30
1735734493.3,37.3742988,-121.9305684,13.29,30
1735734493.4,37.374291,-121.930536,13.32,30
1735734493.5,37.3742832,-121.9305035,13.34,30
1735734493.6,37.3742754,-121.9304711,13.36,30
1735734493.7,37.3742677,-121.9304387,13.39,30
1735734493.8,37.3742599,-121.9304062,13.41,30
1735734493.9,37.3742521,-121.9303738,13.43,30
1735734494.0,37.3742443,-121.9303414,13.46,30
1735734494.1,37.3742365,-121.9303089,13.48,30
1735734494.2,37.3742287,-121.9302765,13.5,30
1735734494.3,37.3742209,-121.9302441,13.53,30
1735734494.4,37.3742131,-121.9302116,13.55,30
1735734494.5,37.3742053,-121.9301792,13.58,30
1735734494.6,37.3741975,-121.9301468,13.6,30
1735734494.7,37.3741897,-121.9301143,13.62,30
1735734494.8,37.374182,-121.9300819,13.65,30
1735734494.9,37.3741742,-121.9300495,13.67,30
1735734495.0,37.3741664,-121.930017,13.69,30
1735734495.1,37.3741586,-121.9299846,13.72,30
1735734495.2,37.3741508,-121.9299522,13.74,30
1735734495.3,37.374143,-121.9299198,13.76,30
1735734495.4,37.3741352,-121.9298873,13.79,30
1735734495.5,37.3741274,-121.9298549,13.81,30
1735734495.6,37.3741196,-121.9298225,13.83,30
1735734495.7,37.3741118,-121.92979,13.86,30
1735734495.8,37.3741041,-121.9297576,13.88,30
1735734495.9,37.3740963,-121.9297252,13.9,30
1735734496.0,37.3740885,-121.9296927,13.93,30
1735734496.1,37.3740807,-121.9296603,13.95,30
1735734496.2,37.3740729,-121.9296279,13.98,30
1735734496.3,37.3740651,-121.9295954,14.0,30
1735734496.4,37.3740573,-121.929563,14.02,30
1735734496.5,37.3740495,-121.9295306,14.05,30
1735734496.6,37.3740417,-121.9294981,14.07,30
1735734496.7,37.3740339,-121.9294657,14.09,30
1735734496.8,37.3740261,-121.9294333,14.12,30
1735734496.9,37.3740184,-121.9294008,14.14,30
1735734497.0,37.3740106,-121.9293684,14.16,30
1735734497.1,37.3740028,-121.929336,14.19,30
1735734497.2,37.373995,-121.9293035,14.21,30
1735734497.3,37.3739872,-121.9292711,14.23,30
1735734497.4,37.3739794,-121.9292387,14.26,30
1735734497.5,37.3739716,-121.9292062,14.28,30
1735734497.6,37.3739638,-121.9291738,14.3,30
1735734497.7,37.373956,-121.9291414,14.33,30
1735734497.8,37.3739482,-121.9291089,14.35,30
1735734497.9,37.3739405,-121.9290765,14.38,30
1735734498.0,37.3739327,-121.9290441,14.4,30
1735734498.1,37.3739249,-121.9290116,14.42,30
1735734498.2,37.3739171,-121.9289792,14.45,30
1735734498.3,37.3739093,-121.9289468,14.47,30
1735734498.4,37.3739015,-121.9289143,14.49,30
1735734498.5,37.3738937,-121.9288819,14.52,30
1735734498.6,37.3738859,-121.9288495,14.54,30
1735734498.7,37.3738781,-121.928817,14.56,30
1735734498.8,37.3738703,-121.9287846,14.59,30
1735734498.9,37.3738625,-121.9287522,14.61,30
1735734499.0,37.3738548,-121.9287197,14.63,30
1735734499.1,37.373847,-121.9286873,14.66,30
1735734499.2,37.3738392,-121.9286549,14.68,30
1735734499.3,37.3738314,-121.9286224,14.71,30
1735734499.4,37.3738236,-121.92859,14.73,30
1735734499.5,37.3738158,-121.9285576,14.75,30
1735734499.6,37.373808,-121.9285251,14.78,30
1735734499.7,37.3738002,-121.9284927,14.8,30
1735734499.8,37.3737924,-121.9284603,14.82,30
1735734499.9,37.3737846,-121.9284278,14.85,30
1735734500.0,37.3737769,-121.9283954,14.87,30
1735734500.1,37.3737691,-121.928363,14.89,30
1735734500.2,37.3737613,-121.9283305,14.92,30
1735734500.3,37.3737535,-121.9282981,14.94,30
1735734500.4,37.3737457,-121.9282657,14.96,30
1735734500.5,37.3737379,-121.9282332,14.99,30
1735734500.6,37.3737301,-121.9282008,15.01,30
1735734500.7,37.3737223,-121.9281684,15.03,30
1735734500.8,37.3737145,-121.9281359,15.06,30
1735734500.9,37.3737067,-121.9281035,15.08,30
1735734501.0,37.3736989,-121.9280711,15.11,30
1735734501.1,37.3736912,-121.9280387,15.13,30
1735734501.2,37.3736834,-121.9280062,15.15,30
1735734501.3,37.3736756,-121.9279738,15.18,30
1735734501.4,37.3736678,-121.9279414,15.2,30
1735734501.5,37.37366,-121.9279089,15.22,30
1735734501.6,37.3736522,-121.9278765,15.25,30
1735734501.7,37.3736444,-121.9278441,15.27,30
1735734501.8,37.3736366,-121.9278116,15.29,30
1735734501.9,37.3736288,-121.9277792,15.32,30
1735734502.0,37.373621,-121.9277468,15.34,30
1735734502.1,37.3736133,-121.9277143,15.36,30
1735734502.2,37.3736055,-121.9276819,15.39,30
1735734502.3,37.3735977,-121.9276495,15.41,30
1735734502.4,37.3735899,-121.927617,15.43,30
1735734502.5,37.3735821,-121.9275846,15.46,30
1735734502.6,37.3735743,-121.9275522,15.48,30
1735734502.7,37.3735665,-121.9275197,15.51,30
1735734502.8,37.3735587,-121.9274873,15.53,30
1735734502.9,37.3735509,-121.9274549,15.55,30
1735734503.0,37.3735431,-121.9274224,15.58,30
1735734503.1,37.3735354,-121.92739,15.6,30
1735734503.2,37.3735276,-121.9273576,15.62,30
1735734503.3,37.3735198,-121.9273251,15.65,30
1735734503.4,37.373512,-121.9272927,15.67,30
1735734503.5,37.3735042,-121.9272603,15.69,30
1735734503.6,37.3734964,-121.9272278,15.72,30
1735734503.7,37.3734886,-121.9271954,15.74,30
1735734503.8,37.3734808,-121.927163,15.76,30
1735734503.9,37.373473,-121.9271305,15.79,30
1735734504.0,37.3734652,-121.9270981,15.81,30
1735734504.1,37.3734574,-121.9270657,15.84,30
1735734504.2,37.3734497,-121.9270332,15.86,30
1735734504.3,37.3734419,-121.9270008,15.88,30
1735734504.4,37.3734341,-121.9269684,15.91,30
1735734504.5,37.3734263,-121.9269359,15.93,30
1735734504.6,37.3734185,-121.9269035,15.95,30
1735734504.7,37.3734107,-121.9268711,15.98,30
1735734504.8,37.3734029,-121.9268386,16.0,30
1735734504.9,37.3733951,-121.9268062,16.02,30
1735734505.0,37.3733873,-121.9267738,16.05,30
1735734505.1,37.3733795,-121.9267413,16.07,30
1735734505.2,37.3733718,-121.9267089,16.09,30
1735734505.3,37.373364,-121.9266765,16.12,30
1735734505.4,37.3733562,-121.926644,16.14,30
1735734505.5,37.3733484,-121.9266116,16.16,30
1735734505.6,37.3733406,-121.9265792,16.19,30
1735734505.7,37.3733328,-121.9265467,16.21,30
1735734505.8,37.373325,-121.9265143,16.24,30
1735734505.9,37.3733172,-121.9264819,16.26,30
1735734506.0,37.3733094,-121.9264494,16.28,30
1735734506.1,37.3733016,-121.926417,16.31,30
1735734506.2,37.3732938,-121.9263846,16.33,30
1735734506.3,37.3732861,-121.9263521,16.35,30
1735734506.4,37.3732783,-121.9263197,16.38,30
1735734506.5,37.3732705,-121.9262873,16.4,30
1735734506.6,37.3732627,-121.9262548,16.42,30
1735734506.7,37.3732549,-121.9262224,16.45,30
1735734506.8,37.3732471,-121.92619,16.47,30
1735734506.9,37.3732393,-121.9261575,16.49,30
1735734507.0,37.3732315,-121.9261251,16.52,30
1735734507.1,37.3732237,-121.9260927,16.54,30
1735734507.2,37.3732159,-121.9260603,16.57,30
1735734507.3,37.3732082,-121.9260278,16.59,30
1735734507.4,37.3732004,-121.9259954,16.61,30
1735734507.5,37.3731926,-121.925963,16.64,30
1735734507.6,37.3731848,-121.9259305,16.66,30
1735734507.7,37.373177,-121.9258981,16.68,30
1735734507.8,37.3731692,-121.9258657,16.71,30
1735734507.9,37.3731614,-121.9258332,16.73,30
1735734508.0,37.3731536,-121.9258008,16.75,30
1735734508.1,37.3731458,-121.9257684,16.78,30
1735734508.2,37.373138,-121.9257359,16.8,30
1735734508.3,37.3731302,-121.9257035,16.82,30
1735734508.4,37.3731225,-121.9256711,16.85,30
1735734508.5,37.3731147,-121.9256386,16.87,30
1735734508.6,37.3731069,-121.9256062,16.89,30
1735734508.7,37.3730991,-121.9255738,16.92,30
1735734508.8,37.3730913,-121.9255413,16.94,30
1735734508.9,37.3730835,-121.9255089,16.97,30
1735734509.0,37.3730757,-121.9254765,16.99,30
1735734509.1,37.373068,-121.925444,17.0,30
1735734509.2,37.3730604,-121.9254115,17.0,30
1735734509.3,37.3730528,-121.925379,17.0,30
1735734509.4,37.3730452,-121.9253465,17.0,30
1735734509.5,37.3730376,-121.925314,17.0,30
1735734509.6,37.37303,-121.9252815,17.0,30
1735734509.7,37.3730224,-121.925249,17.0,30
1735734509.8,37.3730148,-121.9252165,17.0,30
1735734509.9,37.3730072,-121.925184,17.0,30
1735734510.0,37.3729996,-121.9251515,17.0,30
1735734510.1,37.372992,-121.925119,17.0,30
1735734510.2,37.3729844,-121.9250865,17.0,30
1735734510.3,37.3729768,-121.9250539,17.0,30
1735734510.4,37.3729692,-121.9250214,17.0,30
1735734510.5,37.3729616,-121.9249889,17.0,30
1735734510.6,37.372954,-121.9249564,17.0,30
1735734510.7,37.3729464,-121.9249239,17.0,30
